startup;avaliacao;processado;neutro;positivo;negativo;misto
Samba Tech;"Empresa sem RH, ou melhor, o RH não existe, são somente umas meninas totalmente despreparadas que tudo que você conversa fica por lá mesmo e nada é definido.
Assédio é algo que existe demais, existem alguns líderes que apelidam as meninas pelo tamanho de bunda e pelo porcentual de gordura no corpo, sem contar que se você passar próximo no momento do Fifa, todos olham para você com teor sexual. Todos sabem desse problema, inclusive o RH e nada é feito. Ai fizeram aqui um evento de feminismo, totalmente hipócrita, pois casos de machismo, assédio entre outros, é diário.
Colocaram uma liderança feminina na tecnologia, para poder falar que é uma empresa que pensa na mulher, mas ela não tem conhecimento nenhum das ferramentas, de tecnologia, e sem liderança nenhuma com a equipe. Saíram aqui algumas pessoas chaves, e pra ela tanto faz, não teve interesse nem de reter as pessoas. O setor está totalmente jogado e sem perspectivas de melhoras. 
Na equipe de Engenharia só é valorizado quem concorda com a opinião da líder, caso contrário você é um nada aqui. É uma panela que só recebe aumento quem participa dela, só é promovido quem concorda com ela, dentre outras coisas.
E o interessante dessa mudança, que fizeram uma pesquisa perguntando sobre ela, e não teve nem 10% de respostas positivas sobre sua gestão, e ela ainda esta aqui, sem dar bom dia, boa tarde ou boa noite. Sem dar feedback, ou até mesmo sem saber o que fazemos o dia inteiro.
Para tentar amenizar a situação eles fazem festinhas com cerveja de graça, para a galera achar que é legalzinho trabalhar aqui.
Existem mudanças que ocorrem da noite pro dia, mesmo contra a cultura da empresa e a vontade do funcionário. 
Existem pessoas que ganham muito dinheiro para ficar vendo filmes e delegando função o dia inteiro. 
O ambiente de trabalho lá piorou drasticamente, ainda mais depois da pirraça do CEO no linkedin, que expos nomes de funcionários, causando um medo em outras empresas em contratar alguém daqui. 
O CEO é um cara bem legal que provavelmente não tem idéia da imensidão do problema que ele tem, pois os líderes não levam até ele a desmotivação das equipes em relação as mudanças.
Em resumo, um empresa que mostra ser alguma coisa, mas a realidade aqui é bem diferente, não indico a ninguém, ainda mais agora depois desse post do CEO, quem entra, fica eternamente.
Eles pensam que tudo se resolve com uma bela festa!";False;;;;
Samba Tech;Tenso demais trabalhar aqui, pqp. Nunca vi lugar tão machista mano, qualquer cara que respeita as mulheres fica puto aqui.;False;;;;
Samba Tech;Empresa com muita gente competente, o que faz com que seu desenvolvimento seja muito rápido. Porém, a cultura é algo tóxico e em muitas vezes querem aplicá-la de forma abusiva. Recentemente demitiram uma pessoa porque descobriram por um terceiro que ela estava em um processo seletivo.;False;;;;
Samba Tech;CEO e Diretores machistas. Não dão espaço para mulheres na liderança. Confundem pessoal e profissional. Assediam as funcionárias sem o menor pudor. Não aceitam críticas e demitem quem faz críticas ao comportamento dos funcionários. ;False;;;;
Samba Tech;"Não se enganem com os comentários positivistas da empresa e a propaganda de empresa cool e descolada. 
É a cara do marketing de lá obrigar os funcionários a preencher o formulário limpando a barra da empresa, mas sinceramente deve ser um dos piores lugares em que tive o desprazer de trabalhar. 
Primeiro que aparentemente só contratam gente rica, deve ser o pré-requisito deles contratar filhos de milionário, fazendo a empresa ter seus contatos na obrigatoriedade. Não sei nem como consegui uma vaga - as únicas pessoas que andavam de transporte coletivo naquele lugar era eu e mais uns 3 gatos pingados junto com as secretárias, faxineiras e etc. 
Video-game, sinuca e essas coisas estão lá de enfeite. Se você abre seu facebook pra tirar uma dúvida com alguém que pode ajudar num problema de trabalho, já vem o supervisor perguntar o que você tá fazendo e invadindo sua privacidade. Independe do seu rendimento; no sistema deles meu rendimento era o melhor, mas não importa. Sempre era um dos últimos a sair, aí o povo ia sim jogar videogame. Mas todo mundo ali tinha carro e a empresa não se prestava a pagar um taxi ao funcionário, não respeitava se você fazia curso fora, se você tinha horário.
UM ponto positivo é que, sim, o CEO é bem prestativo e amigável, não tinha essa de ""não falo com você porque eu sou muito importante"", as pessoas lá são bem acessíveis, na verdade. Se vc pedisse encomendas do exterior, eles traziam e tudo mais.
Mas né, não é isso que faz um emprego, obviamente pedi demissão. ";False;;;;
Samba Tech;é meu primeiro emprego e estou curtindo, ambiente bem legal e todo mundo se ajuda;False;;;;
Samba Tech;A Samba Tech tem um bom ambiente de trabalho, as pessoas tem liberdade e autonomia para executar o trabalho. Uma coisa legal e que tem mudado de um tempo pra cá é o fato das mulheres terem mais representatividade na liderança, a diretoria de TI, diretoria de Operações, gerência comercial, gerência de RH, gerência de produto e gerência de marketing, são áreas de liderança feminina. A empresa oferece também um pacote de benefícios legal. Como ponto de melhoria, alguns gestores não são bem preparados e a empresa muda muito de foco. No mais, indico a empresa.;False;;;;
Samba Tech;"A empresa em si é bem legal, a estrutura é bem bacana. 
Eu tive uma oportunidade de carreira enorme lá, fiz um processo seletivo interno e consegui mudar de setor, dando um plus na minha carreira. Hoje trabalho em outra empresa, nessa nova atribuição e com um cargo maior. 
Além disso tive problemas pessoais com minha família, e a empresa foi super compreensiva em relação a isso, e consegui conciliar as duas coisas.
Lá já foi um pouco melhor em relação a organização e transparência. Acho que as últimas mudanças geraram um desconforto com alguns funcionários, mas não teve um plano de ação em cima disso.
Alguns líderes não tem perfil de liderança e isso acaba deixando os funcionários que estão abaixo, um pouco soltos. 
As estações de trabalho é algo que deveriam dar um pouco de atenção, pois as máquinas são um pouco usadas e isso complica no trabalho diário.
No mais é bem legal, o CEO é um cara bem acessível, mesmo quando está viajando, conseguimos falar com ele por outros meios de contato. ";False;;;;
Samba Tech;"A empresa seria o melhor lugar do mundo pra trabalhar, se não possuísse um RH completamente desastroso. Fui contratado em 2016 e no começo tudo foi lindo: empresa moderna, CEO que pregava valores modernos, um ambiente incrível (ainda mais depois que mudou pro alto da Raja). Tudo fachada. Com pouco tempo lá descobri que o que importa ao dono é só a aparência. Nenhum produto que eles usam é desenvolvido lá. O dono só quer saber da imagem, pois a imagem é tudo que importa. Software de qualidade? Esquece! Embalados nessa cultura PODRE de parecer ser mais do que realmente é, o RH estipula metas de produtividade e sociabilidade impossíveis de se cumprir. A mais nova “cabeçuda” do RH, “Fulana” (sem citar nomes), se acha superior que os outros por ja ter trabalhado na Ambev. Pois é, poderia ter trabalhado onde for, um mês de convívio foi suficiente pra ver o tanto que lhe falta profissionalismo. Cansei de ouvir ela e outras do RH debochando de candidatos e tomando atitudes super anti profissionais e sem embasamento. Típica menina rica, branca, elitizada. O discurso de inclusão não passa da porta. Lá dentro a realidade reflete bem a realidade do Brasil: a Elite sem méritos querendo manter seus privilégios conquistados sobre o suor do pobre. 

Soh pra finalizar: um amigo meu foi fazer entrevista lá e foi maltratado. Não ofereceram nem água e deixaram ele esperando por 2 horas após o horário combinado. E ah, um detalhe: ele é preto e nordestino. Daí já dá pra sentir o nível dessa empresa e sua “cultura”...

se vc quer estabelecer um networking de gente com caráter, então NÃO VÁ PRA SAMBATECH";False;;;;
Santo Caos;Meu sonho de empresa! Pessoas incríveis;False;;;;
Scup;Péssimas decisões de liderança impactando diretamente na equipe. Devido a queda no faturamento houve programa de demissão voluntária, mas quem toma as decisões erradas ainda está lá.;False;;;;
Scup;Uma empresa que tinha toda estrutura e pessoas pra dar certo, mas graças a falta de planejamento estratégico, falta de pulso firme e um diretor de RH e financeiro que são uma piada está indo pro buraco rapidamente. Abrem um plano de demissão com desculpa de corte de custos mas mantém uma equipe de cargos e salários altos onde a única coisa que fazem é jogar joguinhos durante o horário de trabalho, sem nenhuma perspectiva de melhora pra quem fica. Uma pena.;False;;;;
Segfy;Vou comentar aqui a minha participação na Segfy pós-fusão que ocorreu em 2017 pois tudo realmente mudou da água pro vinho! Alguns meses depois da fusão, o resultado das mudanças apareceram e a empresa entrou em fase extremamente profissional de organização e trabalho. O CEO é sério e profissional na transmissão dos objetivos e estratégias da empresa, enfatizada e destrinchada pelos Heads semanalmente. Os processos passaram a existir, assim como metas e estratégias bem definidas de crescimento. O sonho é grande e eles realmente cobram um desempenho acima da média da equipe, o que, no meu caso, eu acho positivo principalmente pelo crescimento profissional que nos últimos meses foram superiores a anos em outras empresas. O ponto negativo eu diria que foi o impacto da fusão que balançou todos os colaboradores (alguns projetos parados e equipe realocada), mas, hoje tenho certeza que esta mudança foi para muito melhor, está nítido que mesmo com maior cobrança a equipe está remando melhor, junto e visando os objetivos e estratégia traçada. Estou feliz e animado pelos resultados que estão por vir, acredito que o meu trabalho e empenho está sendo reconhecido e irão contribuir para o meu crescimento profissional e, consequentemente, o da startup.;False;;;;
Simple Tools;As pessoas só tem ideias ruins. A empresa virou uma grande piada.;False;;;;
Singu;CEO participa de mais evento e da mais palestra do que trabalha. Menino do Vale.;False;;;;
Singu;CEO egocêntrico mas com uma capacidade incrível de execução e um grande senso de propósito. Poderia descer um pouco do pedestal apenas...;False;;;;
Singu;Péssimo no poker e no jiu-jítsu. Empreendedor médio, mas ótimo vendedor de colchão.;False;;;;
Singu;O COO não faz uma, é impressionante;False;;;;
Singu;"Produto legal e tem tudo para revolucionar. O ambiente é ruim em um coworking meio ruidoso. A ideia de trabalhar com um CEO que teve sucesso vai por agua abaixo quando o discurso é de ""arrancar o couro"" dos funcionários ao mesmo tempo que você vê dinheiro de investimento sendo usado para alugar carrão nos eua com foto em instagram.";False;;;;
Singu;Paga pouco e tudo PJ enquanto CEO vive vida de milionário as custas da grana de investidor, já estou fazendo processo seletivo e fugindo desse barco furado;False;;;;
Singu;Muitas horas de trabalho e paga pouco. Mas a liderança é incrível, CEO com uma visão e comprometimento ímpar com a empresa mesmo tendo tanto sucesso. Peca no quesito cobrança, ao querer que funcionários mal remunerados façam reunião no domingo, por exemplo.;False;;;;
Smoothie Brasil;Muito desafiador;False;;;;
Solvian;Empresa com mais de 5 anos e se intitula startup para não entregar PLR aos funcionários. Coordenação muito fraca, extremamente ansiosa, desesperada e muitas vezes perdida, estressa à todos da equipe. Vivia fazendo horas a mais que iam para banco de horas e diversas vezes fazia horas extras(ou seja, mais de 10h de trabalho no dia). Ocorria acionamentos por ligações no celular na madrugada e finais de semana. A empresa suga realmente a vida pessoal do funcionário. No inicio é possível ter um bom aprendizado porém com pouco tempo os funcionários se esgotam e ocorrem pedidos de demissão em massa, vivem perdendo ótimos profissionais.;False;;;;
